"Phylum" "Class" "Order" "Family" "Genus" "Species" "Common Name" "AdultMass" "MaxLife" "LMaxLife" "LAdultMass"
"187" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Elanus" "caeruleus" "Black-winged kite" 260.5 6 1.79175946922805 5.56260286119342
"188" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Elanus" "leucurus" "White-tailed kite" 280 6 1.79175946922805 5.63478960316925
"189" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Geranoaetus" "melanoleucus" "Black-chested buzzard-eagle" 2447.5 42 3.73766961828337 7.80282237440467
"190" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Gypaetus" "barbatus" "Bearded vulture" 5070 40 3.68887945411394 8.53109609658523
"191" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Gypohierax" "angolensis" "Palm-nut vulture" 1600 27.1 3.29953372788566 7.37775890822787
"192" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Gyps" "africanus" "White-backed vulture" 5433 19.7 2.98061863574394 8.60024674655152
"193" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Gyps" "fulvus" "Eurasian griffon" 7436 41.4 3.72328088083127 8.91408834884133
"194" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Haliaeetus" "albicilla" "White-tailed sea-eagle" 6696.5 42 3.73766961828337 8.80934028082718
"195" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Haliaeetus" "leucocephalus" "Bald eagle" 3175 48 3.87120101090789 8.06306291132679
"196" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Harpia" "harpyja" "Harpy eagle" 4800 16.8 2.82137888640921 8.47637119689598
"197" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Harpyopsis" "novaeguineae" "New Guinea eagle" NA 30 3.40119738166216 NA
"198" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Hieraaetus" "morphnoides" "Little eagle" 791 10.3 2.33214389523559 6.67329796776765
"199" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Ictinia" "mississippiensis" "Mississippi kite" 266 11.2 2.41591377830105 5.5834963087817
"200" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Kaupifalco" "monogrammicus" "Lizard buzzard" 280.5 8.6 2.15176220325946 5.63657372496275
"201" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Lophoictinia" "isura" "Square-tailed kite" 585.5 17 2.83321334405622 6.37246618303777
"202" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Milvus" "migrans" "Black kite" 1000 24 3.17805383034795 6.90775527898214
"203" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Milvus" "milvus" "Red kite" 1080 38 3.63758615972639 6.98471632011827
"204" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Neophron" "percnopterus" "Egyptian vulture" 2082 37 3.61091791264422 7.64108424917491
"205" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Parabuteo" "unicinctus" "Harris's hawk" 994.26 25 3.2188758248682 6.90199874186976
"206" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Pernis" "apivorus" "Western honey-buzzard" 758 29 3.36729582998647 6.63068338564237
"207" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Pithecophaga" "jefferyi" "Philippine eagle" 6500 41 3.71357206670431 8.77955745588373
"208" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Rostrhamus" "sociabilis" "Snail kite" 352.5 17 2.83321334405622 5.86505062225232
"209" "Chordata" "Aves" "Accipitriformes" "Accipitridae" "Terathopius" "ecaudatus" "Bateleur" 2200 55 4.00733318523247 7.69621263934641
"210" "Chordata" "Aves" "Accipitriformes" "Cathartidae" "Cathartes" "aura" "Turkey vulture" 2200 20.8 3.03495298670727 7.69621263934641
"211" "Chordata" "Aves" "Accipitriformes" "Cathartidae" "Coragyps" "atratus" "Black vulture" 2270 25.5 3.23867845216438 7.72753511047545
"212" "Chordata" "Aves" "Accipitriformes" "Cathartidae" "Gymnogyps" "californianus" "California condor" 11175 45 3.80666248977032 9.32143441948177
"213" "Chordata" "Aves" "Accipitriformes" "Cathartidae" "Sarcoramphus" "papa" "King vulture" 3405 40 3.68887945411394 8.13300021858361
"214" "Chordata" "Aves" "Accipitriformes" "Cathartidae" "Vultur" "gryphus" "Andean condor" 10500 79 4.36944785246702 9.25913053614561
"215" "Chordata" "Aves" "Accipitriformes" "Pandionidae" "Pandion" "haliaetus" "Osprey" 1362 32 3.46573590279973 7.21670948670946
"216" "Chordata" "Aves" "Anseriformes" "Anatidae" "Aix" "galericulata" "Mandarin duck" 570 10.4 2.34180580614733 6.3456363608286
"217" "Chordata" "Aves" "Anseriformes" "Anatidae" "Aix" "sponsa" "Wood duck" 452.8 22.5 3.11351530921037 6.11545052688897
"218" "Chordata" "Aves" "Anseriformes" "Anatidae" "Alopochen" "aegyptiaca" "Egyptian goose" 1900 25.5 3.23867845216438 7.54960916515453
"219" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "acuta" "Northern pintail" 721 27.4 3.31054301339402 6.58063913728495
"220" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "americana" "American wigeon" 793.8 21.3 3.05870707271538 6.67683154034896
"221" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "clypeata" "Northern shoveler" 613 22.6 3.11794990627824 6.41836493593621
"222" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "crecca" "Green-winged teal" 343.8 27.1 3.29953372788566 5.84006009294875
"223" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "cyanoptera" "Cinnamon teal" 411 12.9 2.55722731136763 6.01859321449623
"224" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "discors" "Blue-winged teal" 420 23.2 3.14415227867226 6.04025471127741
"225" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "fulvigula" "Mottled duck" 950 20 2.99573227355399 6.85646198459459
"226" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "laysanensis" "Laysan duck" 500 12 2.484906649788 6.21460809842219
"227" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "penelope" "Eurasian wigeon" 660 35.2 3.56104608260405 6.49223983502047
"228" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "platyrhynchos" "Mallard" 1048.1 29.1 3.37073817417745 6.95473428017613
"229" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "querquedula" "Garganey" 326 14.7 2.68784749378469 5.78689738136671
"230" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "rubripes" "American black duck" 998.7 26.6 3.28091121578765 6.90645443324909
"231" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anas" "strepera" "Gadwall" 791 28 3.3322045101752 6.67329796776765
"232" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anser" "albifrons" "Greater white-fronted goose" 2681 47 3.85014760171006 7.89394513823596
"233" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anser" "anser" "Greylag goose" 3308.5 31 3.43398720448515 8.10425019345211
"234" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anser" "brachyrhynchus" "Pink-footed goose" 2645 40.9 3.71113006304876 7.8804263442924
"235" "Chordata" "Aves" "Anseriformes" "Anatidae" "Anser" "fabalis" "Bean goose" 3348 25.6 3.24259235148552 8.11611843160937
"236" "Chordata" "Aves" "Anseriformes" "Anatidae" "Aythya" "affinis" "Lesser scaup" 787 18.3 2.90690105984738 6.6682282484174
"237" "Chordata" "Aves" "Anseriformes" "Anatidae" "Aythya" "americana" "Redhead" 1077.3 22.6 3.11794990627824 6.98221318990015
"238" "Chordata" "Aves" "Anseriformes" "Anatidae" "Aythya" "collaris" "Ring-necked duck" 737 20.4 3.01553490085017 6.60258789218934
"239" "Chordata" "Aves" "Anseriformes" "Anatidae" "Aythya" "ferina" "Common pochard" 823 23.2 3.14415227867226 6.71295620067707
"240" "Chordata" "Aves" "Anseriformes" "Anatidae" "Aythya" "fuligula" "Tufted duck" 701.5 45.2 3.81109708683819 6.55322089954252
"241" "Chordata" "Aves" "Anseriformes" "Anatidae" "Aythya" "marila" "Greater scaup" 928.5 22.1 3.09557760852371 6.83357038079276
"242" "Chordata" "Aves" "Anseriformes" "Anatidae" "Aythya" "valisineria" "Canvasback" 1208.8 29.5 3.38439026334577 7.09738341095853
"243" "Chordata" "Aves" "Anseriformes" "Anatidae" "Branta" "bernicla" "Brent goose" 1163.2 28.8 3.3603753871419 7.05893010677925
"244" "Chordata" "Aves" "Anseriformes" "Anatidae" "Branta" "canadensis" "Canada goose" 3200 42 3.73766961828337 8.07090608878782
"245" "Chordata" "Aves" "Anseriformes" "Anatidae" "Branta" "hutchinsii" "Cackling goose" 1940.1 18.3 2.90690105984738 7.57049479712066
"246" "Chordata" "Aves" "Anseriformes" "Anatidae" "Branta" "leucopsis" "Barnacle goose" 1687 28.2 3.33932197794407 7.43070708254597
"247" "Chordata" "Aves" "Anseriformes" "Anatidae" "Branta" "sandvicensis" "Hawaiian goose" 2150 42 3.73766961828337 7.67322312112171
"248" "Chordata" "Aves" "Anseriformes" "Anatidae" "Bucephala" "albeola" "Bufflehead" 400 18.7 2.92852352386054 5.99146454710798
"249" "Chordata" "Aves" "Anseriformes" "Anatidae" "Bucephala" "clangula" "Common goldeneye" 895.86 18.4 2.91235066461494 6.79778415076663
"250" "Chordata" "Aves" "Anseriformes" "Anatidae" "Bucephala" "islandica" "Barrow's goldeneye" 957.15 18 2.89037175789616 6.86396011898247
"251" "Chordata" "Aves" "Anseriformes" "Anatidae" "Cereopsis" "novaehollandiae" "Cape barren goose" 3980 28.1 3.3357695763397 8.28903709827848
"252" "Chordata" "Aves" "Anseriformes" "Anatidae" "Chen" "caerulescens" "Snow goose" 2806.65 27.5 3.31418600467253 7.93974688030835
"253" "Chordata" "Aves" "Anseriformes" "Anatidae" "Chen" "canagica" "Emperor goose" 2148 12 2.484906649788 7.67229245562876
"254" "Chordata" "Aves" "Anseriformes" "Anatidae" "Chen" "rossii" "Ross's goose" 1715 22.5 3.11351530921037 7.44716835960004
"255" "Chordata" "Aves" "Anseriformes" "Anatidae" "Clangula" "hyemalis" "Oldsquaw" 872 22.7 3.12236492448736 6.77078942390898
"256" "Chordata" "Aves" "Anseriformes" "Anatidae" "Cygnus" "buccinator" "Trumpeter swan" 13000 32.5 3.48124008933569 9.47270463644367
"257" "Chordata" "Aves" "Anseriformes" "Anatidae" "Cygnus" "columbianus" "Tundra swan" 6350 24.1 3.18221184049661 8.75621009188674
"258" "Chordata" "Aves" "Anseriformes" "Anatidae" "Cygnus" "cygnus" "Whooper swan" 9350 26.5 3.27714473299218 9.14313162228273
"259" "Chordata" "Aves" "Anseriformes" "Anatidae" "Cygnus" "olor" "Mute swan" 8300 70 4.24849524204936 9.02401079378469
"260" "Chordata" "Aves" "Anseriformes" "Anatidae" "Dendrocygna" "autumnalis" "Black-bellied whistling duck" 828 8.2 2.10413415427021 6.71901315438526
"261" "Chordata" "Aves" "Anseriformes" "Anatidae" "Dendrocygna" "bicolor" "Fulvous whistling duck" 737.1 11.2 2.41591377830105 6.60272356819524
"262" "Chordata" "Aves" "Anseriformes" "Anatidae" "Dendrocygna" "viduata" "White-faced whistling duck" 610 12 2.484906649788 6.41345895716736
"263" "Chordata" "Aves" "Anseriformes" "Anatidae" "Histrionicus" "histrionicus" "Harlequin duck" 561.25 14.6 2.68102152871429 6.33016643905646
"264" "Chordata" "Aves" "Anseriformes" "Anatidae" "Lophodytes" "cucullatus" "Hooded merganser" 634.375 15.7 2.75366071235426 6.45264026223015
"265" "Chordata" "Aves" "Anseriformes" "Anatidae" "Melanitta" "fusca" "White-winged scoter" 1360.8 21.4 3.06339092202781 7.21582804108165
"266" "Chordata" "Aves" "Anseriformes" "Anatidae" "Melanitta" "nigra" "Black scoter" 1052.2 16.8 2.82137888640921 6.95863848929671
"267" "Chordata" "Aves" "Anseriformes" "Anatidae" "Melanitta" "perspicillata" "Surf scoter" 1097.5 9.5 2.2512917986065 7.00079014494933
"268" "Chordata" "Aves" "Anseriformes" "Anatidae" "Mergellus" "albellus" "Smew" 610 10 2.30258509299405 6.41345895716736
"269" "Chordata" "Aves" "Anseriformes" "Anatidae" "Mergus" "merganser" "Common merganser" 1445 14.8 2.69462718077007 7.27586460054653
"270" "Chordata" "Aves" "Anseriformes" "Anatidae" "Mergus" "serrator" "Red-breasted merganser" 1020.6 21.3 3.05870707271538 6.92814596862987
"271" "Chordata" "Aves" "Anseriformes" "Anatidae" "Netta" "rufina" "Red-crested pochard" 1118 8.8 2.17475172148416 7.01929665371504
"272" "Chordata" "Aves" "Anseriformes" "Anatidae" "Oxyura" "australis" "Blue-billed duck" 798 16 2.77258872223978 6.68210859744981
"273" "Chordata" "Aves" "Anseriformes" "Anatidae" "Oxyura" "jamaicensis" "Ruddy duck" 542 13.6 2.61006979274201 6.29526600143965
"274" "Chordata" "Aves" "Anseriformes" "Anatidae" "Plectropterus" "gambensis" "Spur-winged goose" 3869 11.3 2.42480272571829 8.26075135470051
"275" "Chordata" "Aves" "Anseriformes" "Anatidae" "Polysticta" "stelleri" "Steller's eider" 907.2 23 3.13549421592915 6.81036293297349
"276" "Chordata" "Aves" "Anseriformes" "Anatidae" "Somateria" "fischeri" "Spectacled eider" 1558 18 2.89037175789616 7.35115822643069
"277" "Chordata" "Aves" "Anseriformes" "Anatidae" "Somateria" "mollissima" "Common eider" 2130 37.8 3.63230910262554 7.66387725870347
"278" "Chordata" "Aves" "Anseriformes" "Anatidae" "Somateria" "spectabilis" "King eider" 1617 18.9 2.9391619220656 7.38832785957711
"279" "Chordata" "Aves" "Anseriformes" "Anatidae" "Tadorna" "tadorna" "Common shelduck" 1152 24.8 3.21084365317094 7.04925484125584
"280" "Chordata" "Aves" "Apodiformes" "Apodidae" "Aeronautes" "saxatalis" "White-throated swift" 31 10 2.30258509299405 3.43398720448515
"281" "Chordata" "Aves" "Apodiformes" "Apodidae" "Apus" "apus" "Common swift" 37.6 21.1 3.04927304048202 3.62700405039585
"282" "Chordata" "Aves" "Apodiformes" "Apodidae" "Apus" "melba" "Alpine swift" 102.7 26 3.25809653802148 4.63181211693451
"283" "Chordata" "Aves" "Apodiformes" "Apodidae" "Chaetura" "pelagica" "Chimney swift" 22.8 15 2.70805020110221 3.1267605359604
"284" "Chordata" "Aves" "Apodiformes" "Apodidae" "Cypseloides" "niger" "Black swift" 45 16.1 2.77881927199042 3.80666248977032
"285" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Amazilia" "violiceps" "Violet-crowned hummingbird" NA 6.1 1.80828877117927 NA
"286" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Amazilia" "yucatanensis" "Buff-bellied hummingbird" 3.9 11.2 2.41591377830105 1.3609765531356
"287" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Archilochus" "alexandri" "Black-chinned hummingbird" 3 11.2 2.41591377830105 1.09861228866811
"288" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Archilochus" "colubris" "Ruby-throated hummingbird" 3.1 9.1 2.2082744135228 1.1314021114911
"289" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Calothorax" "lucifer" "Lucifer hummingbird" 3.3 4.1 1.41098697371026 1.19392246847243
"290" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Calypte" "anna" "Anna's hummingbird" 4.4 8.5 2.14006616349627 1.48160454092422
"291" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Calypte" "costae" "Costa's hummingbird" 3.1 6 1.79175946922805 1.1314021114911
"292" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Cynanthus" "latirostris" "Broad-billed hummingbird" 3.3 8.8 2.17475172148416 1.19392246847243
"293" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Eugenes" "fulgens" "Magnificent hummingbird" 8.1 11 2.39789527279837 2.09186406167839
"294" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Lampornis" "clemenciae" "Blue-throated hummingbird" 7.6 12 2.484906649788 2.02814824729229
"295" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Lamprolaima" "rhami" "Garnet-throated hummingbird" 7.8 8 2.07944154167984 2.05412373369555
"296" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Selasphorus" "platycercus" "Broad-tailed hummingbird" 4.2 14 2.63905732961526 1.43508452528932
"297" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Selasphorus" "rufus" "Rufous hummingbird" 3.5 8.9 2.18605127673809 1.25276296849537
"298" "Chordata" "Aves" "Apodiformes" "Trochilidae" "Stellula" "calliope" "Calliope hummingbird" 2.6 7 1.94591014905531 0.955511445027436
"299" "Chordata" "Aves" "Apterygiformes" "Apterygidae" "Apteryx" "australis" "Brown kiwi" 2600 35 3.55534806148941 7.86326672400957
"300" "Chordata" "Aves" "Bucerotiformes" "Bucerotidae" "Buceros" "bicornis" "Great hornbill" 2798.5 33.4 3.50855589998265 7.93683883833141
"301" "Chordata" "Aves" "Bucerotiformes" "Bucerotidae" "Bycanistes" "subcylindricus" "Grey-cheeked hornbill" 1250 31.8 3.45946628978613 7.13089883029635
"302" "Chordata" "Aves" "Bucerotiformes" "Bucerotidae" "Ceratogymna" "atrata" "Black-casqued hornbill" 1203.5 19.3 2.96010509591084 7.09298925722313
"303" "Chordata" "Aves" "Bucerotiformes" "Bucorvidae" "Bucorvus" "leadbeateri" "Southern ground hornbill" 3767.5 70 4.24849524204936 8.23416693050065
"304" "Chordata" "Aves" "Bucerotiformes" "Upupidae" "Upupa" "epops" "Eurasian hoopoe" 67.1 11.1 2.40694510831829 4.20618404397764
"305" "Chordata" "Aves" "Caprimulgiformes" "Caprimulgidae" "Caprimulgus" "carolinensis" "Chuck-will's-widow" 115 14.8 2.69462718077007 4.74493212836325
"306" "Chordata" "Aves" "Caprimulgiformes" "Caprimulgidae" "Caprimulgus" "europaeus" "Eurasian nightjar" 67 11.9 2.47653840011748 4.20469261939097
"307" "Chordata" "Aves" "Caprimulgiformes" "Caprimulgidae" "Caprimulgus" "ruficollis" "Red-necked nightjar" 68.5 13.2 2.58021682959233 4.22683374526818
"308" "Chordata" "Aves" "Caprimulgiformes" "Caprimulgidae" "Caprimulgus" "vociferus" "Whip-poor-will" 54 15 2.70805020110221 3.98898404656427
"309" "Chordata" "Aves" "Caprimulgiformes" "Caprimulgidae" "Chordeiles" "minor" "Common nighthawk" 79.3 10 2.30258509299405 4.3732381286408
"310" "Chordata" "Aves" "Casuariiformes" "Casuariidae" "Casuarius" "bennetti" "Dwarf cassowary" 35000 26 3.25809653802148 10.4631033404715
"311" "Chordata" "Aves" "Casuariiformes" "Casuariidae" "Casuarius" "casuarius" "Southern cassowary" 44000 30 3.40119738166216 10.6919449129004
"312" "Chordata" "Aves" "Casuariiformes" "Casuariidae" "Casuarius" "unappendiculatus" "Northern cassowary" 47300 22 3.09104245335832 10.76426557448
"313" "Chordata" "Aves" "Casuariiformes" "Dromaiidae" "Dromaius" "novaehollandiae" "Emu" 38925 16.6 2.8094026953625 10.5693919967022
"314" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Aethia" "cristatella" "Crested auklet" 289 10.8 2.37954613413017 5.66642668811243
"315" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Aethia" "pusilla" "Least auklet" 96 8.1 2.09186406167839 4.56434819146784
"316" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Aethia" "pygmaea" "Whiskered auklet" 120 15 2.70805020110221 4.78749174278205
"317" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Alca" "torda" "Razorbill" 726 42 3.73766961828337 6.5875500148248
"318" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Brachyramphus" "marmoratus" "Marbled murrelet" 222 10 2.30258509299405 5.40267738187228
"319" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Cepphus" "columba" "Pigeon guillemot" 483.8 15.2 2.72129542785223 6.18167159817593
"320" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Cepphus" "grylle" "Black guillemot" 427.5 29.9 3.39785848039664 6.05795428837681
"321" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Cerorhinca" "monocerata" "Rhinoceros auklet" 544.1 28.2 3.33932197794407 6.29913305349188
"322" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Fratercula" "arctica" "Atlantic puffin" 490.5 40.8 3.70868208141012 6.19542527900542
"323" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Ptychoramphus" "aleuticus" "Cassin's auklet" 184 16.2 2.78501124223834 5.21493575760899
"324" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Synthliboramphus" "hypoleucus" "Xantus' murrelet" 167 15 2.70805020110221 5.11799381241676
"325" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Uria" "aalge" "Common murre" 992 42.8 3.75653810258775 6.89972310728487
"326" "Chordata" "Aves" "Charadriiformes" "Alcidae" "Uria" "lomvia" "Thick-billed murre" 964 29 3.36729582998647 6.87109129461055
"327" "Chordata" "Aves" "Charadriiformes" "Burhinidae" "Burhinus" "oedicnemus" "Eurasian thick-knee" 459 17.9 2.88480071284671 6.12905021006055
"328" "Chordata" "Aves" "Charadriiformes" "Charadriidae" "Charadrius" "alexandrinus" "Snowy plover" 37 19 2.94443897916644 3.61091791264422
"329" "Chordata" "Aves" "Charadriiformes" "Charadriidae" "Charadrius" "dubius" "Little ringed plover" 38.7 13 2.56494935746154 3.65583960003574
"330" "Chordata" "Aves" "Charadriiformes" "Charadriidae" "Charadrius" "hiaticula" "Common ringed plover" 64 20.8 3.03495298670727 4.15888308335967
"331" "Chordata" "Aves" "Charadriiformes" "Charadriidae" "Charadrius" "melodus" "Piping plover" 49 14 2.63905732961526 3.89182029811063
"332" "Chordata" "Aves" "Charadriiformes" "Charadriidae" "Charadrius" "montanus" "Mountain plover" 100 10 2.30258509299405 4.60517018598809
"333" "Chordata" "Aves" "Charadriiformes" "Charadriidae" "Charadrius" "morinellus" "Eurasian dotterel" 108.5 11.8 2.46809953147162 4.68675017298051
"334" "Chordata" "Aves" "Charadriiformes" "Charadriidae" "Charadrius" "semipalmatus" "Semipalmated plover" 52 9.2 2.21920348405499 3.95124371858143
"335" "Chordata" "Aves" "Charadriiformes" "Charadriidae" "Charadrius" "vociferus" "Killdeer" 88 10.9 2.3887627892351 4.47733681447821
"336" "Chordata" "Aves" "Charadriiformes" "Charadriidae" "Pluvialis" "apricaria" "European golden-plover and greater golden-plover" 214 12.8 2.54944517092557 5.36597601502185
